tanggal,judul,link
2020-04-08,"[SALAH] “Daftar List Hotel di Bali yg Dijual, Hotel for SALE in BALI April 2020”",https://covid19.go.id/p/hoax-buster/salah-daftar-list-hotel-di-bali-yg-dijual-hotel-sale-bali-april-2020
2020-04-07,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 28 Maret-3 April 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-28-maret-3-april-2020
2020-04-07,[SALAH] Kota Cirebon Lockdown,https://covid19.go.id/p/hoax-buster/salah-kota-cirebon-lockdown
2020-04-07,[SALAH] Corona Jihad: Seorang Pedagang Sengaja Meludahi Bungkus Makanan,https://covid19.go.id/p/hoax-buster/salah-corona-jihad-seorang-pedagang-sengaja-meludahi-bungkus-makanan
2020-04-07,[SALAH] Merokok Menghadang Virus Corona Masuk ke Paru-Paru,https://covid19.go.id/p/hoax-buster/salah-merokok-menghadang-virus-corona-masuk-ke-paru-paru
2020-04-06,[SALAH] Video “Ngeri karena Corona Italia pun Bersujud”,https://covid19.go.id/p/hoax-buster/salah-video-ngeri-karena-corona-italia-pun-bersujud
2020-04-06,[SALAH] Video “Donald Trump Di-ruqyah Sebab Sudah Stress Menghadapi COVID-19”,https://covid19.go.id/p/hoax-buster/salah-video-donald-trump-di-ruqyah-sebab-sudah-stress-menghadapi-covid-19
2020-04-06,"[SALAH] “Modus Menghabisi Ustadz, Disuntik COVID-19 Sampai Mati”",https://covid19.go.id/p/hoax-buster/salah-modus-menghabisi-ustadz-disuntik-covid-19-sampai-mati
2020-04-06,[SALAH] Mantan Manajer RAPP dan Istri Terpapar COVID-19,https://covid19.go.id/p/hoax-buster/salah-mantan-manajer-rapp-dan-istri-terpapar-covid-19
2020-04-06,[SALAH] Puncak Persebaran Virus Corona 4 April Hingga 18 April 2020,https://covid19.go.id/p/hoax-buster/salah-puncak-persebaran-virus-corona-4-april-hingga-18-april-2020
2020-04-05,"[SALAH] Poster Gubernur Lampung “Hari Kamis, Tgl 7 April 2020 Kami Menutup Akses Masuk Gerbang Bakauheni”",https://covid19.go.id/p/hoax-buster/salah-poster-gubernur-lampung-hari-kamis-tgl-7-april-2020-kami-menutup-akses-masuk-gerbang-bakauheni
2020-04-05,[SALAH] Foto “Dampak 16 Hari Lockdown di Italia”,https://covid19.go.id/p/hoax-buster/salah-foto-dampak-16-hari-lockdown-di-italia
2020-04-05,[BERITA] Menara Jaringan Telekomunikasi 5G di Inggris Dibakar karena Hoax Virus Corona,https://covid19.go.id/p/hoax-buster/berita-menara-jaringan-telekomunikasi-5g-di-inggris-dibakar-karena-hoax-virus-corona
2020-04-05,[SALAH] Video “Gereja Minta Diazankan Corona Ga Aktif Bila Didengarkan Azan”,https://covid19.go.id/p/hoax-buster/salah-video-gereja-minta-diazankan-corona-ga-aktif-bila-didengarkan-azan
2020-04-05,[BERITA] Pasien Positif COVID-19 di RST Latumeten Ambon Masih Dalam Perawatan,https://covid19.go.id/p/hoax-buster/berita-pasien-positif-covid-19-di-rst-latumeten-ambon-masih-dalam-perawatan
2020-04-05,[SALAH] Video “Italia Bergema Takbir Aamiin”,https://covid19.go.id/p/hoax-buster/salah-video-italia-bergema-takbir-aamiin
2020-04-04,[SALAH] “Pak Jokowi yang Nyuruh Orang Tidak Sholat Jum’at”,https://covid19.go.id/p/hoax-buster/salah-pak-jokowi-yang-nyuruh-orang-tidak-sholat-jum
2020-04-04,[SALAH] Pembunuhan Massal Berkedok Corona,https://covid19.go.id/p/hoax-buster/salah-pembunuhan-massal-berkedok-corona
2020-04-04,[SALAH] Jokowi Korupsi 59 Triliun di Tengah Wabah Corona,https://covid19.go.id/p/hoax-buster/salah-jokowi-korupsi-59-triliun-di-tengah-wabah-corona
2020-04-04,[SALAH] Italia Tidak Bisa Mengontrol Virus dan Mengucapkan Selamat Tinggal kepada Dunia,https://covid19.go.id/p/hoax-buster/salah-italia-tidak-bisa-mengontrol-virus-dan-mengucapkan-selamat-tinggal-kepada-dunia
2020-04-04,[SALAH] Video “Italian Millionaire Terjun dari Bagunan karena Keluarganya Semua Kena Virus Corona”,https://covid19.go.id/p/hoax-buster/salah-video-italian-millionaire-terjun-dari-bagunan-karena-keluarganya-semua-kena-virus-corona
2020-04-03,[SALAH] Gratis Layanan Netflix Selama Tiga Bulan karena Kerja dari Rumah,https://covid19.go.id/p/hoax-buster/salah-gratis-layanan-netflix-selama-tiga-bulan-karena-kerja-dari-rumah
2020-04-03,"[SALAH] Terlibat Pembuatan COVID-19 di China, FBI Menangkap Profesor Harvard",https://covid19.go.id/p/hoax-buster/salah-terlibat-pembuatan-covid-19-di-china-fbi-menangkap-profesor-harvard
2020-04-03,[SALAH] Rakyat Italia Buang Duit ke Jalan karena Sudah Tidak Berguna Akibat Virus COVID-19,https://covid19.go.id/p/hoax-buster/salah-rakyat-italia-buang-duit-ke-jalan-karena-sudah-tidak-berguna-akibat-virus-covid-19
2020-04-03,[SALAH] “Untuk Mengalahkan Virus Korona Adalah Mengambil Lebih Banyak Makanan Alkali yang Berada di Atas Tingkat PH Virus”,https://covid19.go.id/p/hoax-buster/salah-untuk-mengalahkan-virus-korona-adalah-mengambil-lebih-banyak-makanan-alkali-yang-berada-di-atas-tingkat-ph-virus
2020-04-03,[SALAH] “Jakarta Menjadi Daerah Paling Banyak Terinfeksi Virus Covid-19 karena Salah Pilih Gubernur”,https://covid19.go.id/p/hoax-buster/salah-jakarta-menjadi-daerah-paling-banyak-terinfeksi-virus-covid-19-karena-salah-pilih-gubernur
2020-04-03,[SALAH] Seperti Inilah Bentuk Corona yang Berhasil Difoto dan Diperbesar Ilmuwan India,https://covid19.go.id/p/hoax-buster/salah-seperti-inilah-bentuk-corona-yang-berhasil-difoto-dan-diperbesar-ilmuwan-india
2020-04-02,"[SALAH] “Sekeluarga Kena Corona, Tinggal di Bintaro Sektor 2”",https://covid19.go.id/p/hoax-buster/salah-sekeluarga-kena-corona-tinggal-di-bintaro-sektor-2
2020-04-02,[SALAH] Video “Azan PERTAMA di SPANYOL Setelah 500 Tahun Dilarang”,https://covid19.go.id/p/hoax-buster/salah-video-azan-pertama-di-spanyol-setelah-500-tahun-dilarang
2020-04-02,[SALAH] Enam Penumpang Kapal di Pelabuhan Samudera Terduga Positif Corona,https://covid19.go.id/p/hoax-buster/salah-enam-penumpang-kapal-di-pelabuhan-samudera-terduga-positif-corona
2020-04-02,[SALAH] Bill Gates akan Meluncurkan Kapsul Implan Manusia untuk Melawan Virus Corona,https://covid19.go.id/p/hoax-buster/salah-bill-gates-akan-meluncurkan-kapsul-implan-manusia-untuk-melawan-virus-corona
2020-04-02,"[SALAH] Pemerintah Stop Layanan KRL, MRT, LRT, dan Transjakarta di Jabodetabek Mulai 2 April 2020",https://covid19.go.id/p/hoax-buster/salah-pemerintah-stop-layanan-krl-mrt-lrt-dan-transjakarta-di-jabodetabek-mulai-2-april-2020
2020-04-01,"[SALAH] Imigran China Sengaja Membawa Virus, Tujuannya Membasmi Rakyat +62",https://covid19.go.id/p/hoax-buster/salah-imigran-china-sengaja-membawa-virus-tujuannya-membasmi-rakyat-62
2020-04-01,[SALAH] “China Memang Bener” Jahat Mengirim Baju” Bundle Pakaian Bekas Dipakai Orang” yg Sudah Mati Akibat Virus”,https://covid19.go.id/p/hoax-buster/salah-china-memang-bener-jahat-mengirim-baju-bundle-pakaian-bekas-di-pakai-orang-yg-sudah-mati-akibat-virus
2020-04-01,[SALAH] Warga Jakarta Saling Memberikan Semangat di Balkon Apartemen,https://covid19.go.id/p/hoax-buster/salah-warga-jakarta-saling-memberikan-semangat-di-balkon-apartemen
2020-04-01,[SALAH] “Ternyata Virus Corona Dapat Diobati dengan Cara Berendam di AIR LAUT”,https://covid19.go.id/p/hoax-buster/salah-ternyata-virus-corona-dapat-diobati-dengan-cara-berendam-di-air-laut
2020-04-01,[SALAH] Pasukan Tentara Membantu Melawan Virus Corona di New York,https://covid19.go.id/p/hoax-buster/salah-pasukan-tentara-membantu-melawan-virus-corona-di-new-york
2020-04-01,[SALAH] Uap Air Panas Dapat Membunuh Virus Corona,https://covid19.go.id/p/hoax-buster/salah-uap-air-panas-dapat-membunuh-virus-corona
2020-03-31,"[SALAH] Penganut Islam Kristen, Yahudi dan Buddha Hadir di Selandia Baru Mengalunkan Asmaul Husna dan Kalimat Tauhid untuk Menghadapi Wabah Corona",https://covid19.go.id/p/hoax-buster/salah-penganut-islam-kristen-yahudi-dan-buddha-hadir-di-selandia-baru-mengalunkan-asmaul-husna-dan-kalimat-tauhid-untuk-menghadapi-wabah-corona
2020-03-31,"[SALAH] Efek Kejut Ciri Khas Gubernur, Angka Mayat Di-mark-Up",https://covid19.go.id/p/hoax-buster/salah-efek-kejut-ciri-khas-gubernur-angka-mayat-di-mark-
2020-03-31,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 21-27 Maret 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-21-27-maret-2020
2020-03-31,[SALAH] Menaruh Amoxilin Dalam Tandon Air Dapat Menangkal Covid-19,https://covid19.go.id/p/hoax-buster/salah-menaruh-amoxilin-dalam-tandon-air-dapat-menangkal-covid-19
2020-03-31,[SALAH] Pelabuhan Merak-Bakauheni Tutup Pasca Persebaran Virus Corona,https://covid19.go.id/p/hoax-buster/salah-pelabuhan-merak-bakauheni-tutup-pasca-persebaran-virus-corona
2020-03-31,[SALAH] “Info dari Pasien yg Sudah Sembuh dari RS Persahabatan ..”,https://covid19.go.id/p/hoax-buster/salah-info-dari-pasien-yg-sudah-sembuh-dari-rs-persahabatan
2020-03-31,[SALAH] Universitas Brawijaya Kembalikan Uang Kuliah Akibat Persebaran Virus Corona,https://covid19.go.id/p/hoax-buster/salah-universitas-brawijaya-kembalikan-uang-kuliah-akibat-persebaran-virus-corona
2020-03-30,"[SALAH] “ISTANA : TIDAK ADA LOCKDOWN DAERAH, KEPALA DAERAH YANG MEMBUAT ATURAN SENDIRI, AKAN DIKENAKAN SANKSI”",https://covid19.go.id/p/hoax-buster/salah-istana-tidak-ada-lock-down-daerah-kepala-daerah-yang-membuat-aturan-sendiri-akan-dikenakan-sanksi
2020-03-30,[SALAH] Mulai Senin 30 Maret Kota Makassar Lockdown Lokal untuk Mencegah Penyebaran COVID-19,https://covid19.go.id/p/hoax-buster/salah-mulai-senin-30-maret-kota-makassar-lockdown-lokal-untuk-mencegah-penyebaran-covid-19
2020-03-30,[SALAH] Foto “Penguburan Jenazah Ibu Kandung Presiden Joko Widodo Meninggal Dunia karena Serangan Virus Corona”,https://covid19.go.id/p/hoax-buster/salah-foto-penguburan-jenazah-ibu-kandung-presiden-joko-widodo-meninggal-dunia-karena-serangan-virus-corona
2020-03-30,[FALSE] There has been Looting Everywhere for Fear of the Corona Virus”,https://covid19.go.id/p/hoax-buster/false-there-has-been-looting-everywhere-fear-corona-virus
2020-03-30,[SALAH] Foto “59 Orang Jemaat Gereja Tew4s Minum Dettol Demi Cegah C0R0NA”,https://covid19.go.id/p/hoax-buster/salah-foto-59-orang-jemaat-gereja-tew4s-minum-dettol-demi-cegah-c0r0na
2020-03-29,[SALAH] Video “Di India Lockdown Buntutnya Rusuh”,https://covid19.go.id/p/hoax-buster/salah-video-di-india-lockdown-buntutnya-rusuh
2020-03-29,[FALSE] “India Lockdown Failed!!” Video,https://covid19.go.id/p/hoax-buster/false-india-lockdown-failed-video
2020-03-29,[SALAH] Video “Di Amerika Sudah Terjadi Penjarahan di Mana2 karena Ketakutan akan Virus Corona”,https://covid19.go.id/p/hoax-buster/salah-video-di-amerika-sudah-terjadi-penjarahan-di-mana2-karena-ketakutan-akan-virus-corona
2020-03-28,[SALAH] Larangan Keluar Rumah Karena Puncak Penyebaran Virus Corona,https://covid19.go.id/p/hoax-buster/salah-larangan-keluar-rumah-karena-puncak-penyebaran-virus-corona
2020-03-28,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 14-20 Maret 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-14-20-maret-2020
2020-03-28,[SALAH] “Salah Satu Solusi untuk Virus Ini adalah Secangkir Teh Sederhana”,https://covid19.go.id/p/hoax-buster/salah-salah-satu-solusi-untuk-virus-ini-adalah-secangkir-teh-sederhana
2020-03-28,[SALAH] Foto “Italia. Tidak Ada Lagi Ruang yang Tersedia di Rumah Sakit. #CoronavirusLockdown”,https://covid19.go.id/p/hoax-buster/salah-foto-italia-tidak-ada-lagi-ruang-yang-tersedia-di-rumah-sakit-coronaviruslockdown
2020-03-28,[SALAH] Jembatan Suramadu Bebas dari Aktivitas Orang dan Kendaraan (Ditutup),https://covid19.go.id/p/hoax-buster/salah-jembatan-suramadu-bebas-dari-aktivitas-orang-dan-kendaraan-ditutup
2020-03-27,"[SALAH] “Muncul Virus Baru di China Selain Corona, #Hantavirus”",https://covid19.go.id/p/hoax-buster/salah-muncul-virus-baru-di-china-selain-corona-hantavirus
2020-03-27,[SALAH] Tenaga Medis China Didatangkan untuk Membantu Menangani Covid-19 di Indonesia,https://covid19.go.id/p/hoax-buster/salah-tenaga-medis-china-didatangkan-untuk-membantu-menangani-covid-19-di-indonesia
2020-03-27,[SALAH] “Masuk Kota Sukabumi Harus Memiliki Surat Keterangan dari Kepolisian Domisili”,https://covid19.go.id/p/hoax-buster/salah-masuk-kota-sukabumi-harus-memiliki-surat-keterangan-dari-kepolisian-domisili
2020-03-27,[FALSE] Photos of “Italy. No More Spaces are Available in Hospitals. #CoronavirusLockdown”,https://covid19.go.id/p/hoax-buster/false-photos-italy-no-more-spaces-are-available-hospitals-coronaviruslockdown
2020-03-27,[SALAH] Kanika Kapoor Tularkan Virus Corona ke Pangeran Charles,https://covid19.go.id/p/hoax-buster/salah-kanika-kapoor-tularkan-virus-corona-ke-pangeran-charles
2020-03-26,[SALAH] Foto Tweet KPK : “Anggota DPR Dites Corona Malah Positif Korupsi Anjing”,https://covid19.go.id/p/hoax-buster/salah-foto-tweet-kpk-anggota-dpr-dites-corona-malah-positif-korupsi-anjing
2020-03-26,[SALAH] Foto “Gereja Bergamo Italia Hari Ini…”,https://covid19.go.id/p/hoax-buster/salah-foto-gereja-bergamo-italia-hari-ini
2020-03-26,[SALAH] Daftar Zona Merah Daerah Terjangkit Virus Corona oleh TNI,https://covid19.go.id/p/hoax-buster/salah-daftar-zona-merah-daerah-terjangkit-virus-corona-oleh-tni
2020-03-26,[BERITA] “LIPI Ungkap Teori Virus Corona COVID-19 Bukan Senjata Biologi”,https://covid19.go.id/p/hoax-buster/berita-lipi-ungkap-teori-virus-corona-covid-19-bukan-senjata-biologi
2020-03-26,[SALAH] Hanya Cicilan Nasabah yang Positif COVID-19 yang Dapat Ditangguhkan,https://covid19.go.id/p/hoax-buster/salah-hanya-cicilan-nasabah-yang-positif-covid-19-yang-dapat-ditangguhkan
2020-03-26,[SALAH] “Kuburan Massal buat Korban #viruscorona di ITALIA”,https://covid19.go.id/p/hoax-buster/salah-kuburan-massal-buat-korban-viruscorona-di-italia
2020-03-26,[SALAH] “Karna Mati Kena Corona”,https://covid19.go.id/p/hoax-buster/salah-karna-mati-kena-corona
2020-03-26,[FALSE] “Corona Mass Graves in Italy”,https://covid19.go.id/p/hoax-buster/false-corona-mass-graves-italy
2020-03-25,[SALAH] Saddam Hussein Mengatakan Amerika Mengancam Irak dengan Virus Corona,https://covid19.go.id/p/hoax-buster/salah-saddam-hussein-mengatakan-amerika-mengancam-irak-dengan-virus-corona
2020-03-25,"[SALAH] “OBAT YANG DIBELI JOKOWI DARI CINA KOMUNIS, SANGAT BERBAHAYA DAN BERAKIBAT KEMATIAN”",https://covid19.go.id/p/hoax-buster/salah-obat-yang-dibeli-jokowi-dari-cina-komunis-sangat-berbahaya-dan-berakibat-kematian
2020-03-25,"[SALAH] “Selain Jack Ma, Habib Rizieq Galang Dana Rp500 M Lawan Corona”",https://covid19.go.id/p/hoax-buster/salah-selain-jack-ma-habib-rizieq-galang-dana-rp-500-m-lawan-corona
2020-03-24,[SALAH] Peta Zona Merah Virus Corona Wilayah Purwokerto,https://covid19.go.id/p/hoax-buster/salah-peta-zona-merah-virus-corona-wilayah-purwokerto
2020-03-24,[SALAH] “Kematian Disebabkan COVID-19: Dibalut dalam Bag”,https://covid19.go.id/p/hoax-buster/salah-kematian-disebabkan-covid-19-dibalut-dalam-bag
2020-03-24,[FALSE] “Death Due To #COVID19: Wrapped In a Bag”,https://covid19.go.id/p/hoax-buster/false-death-due-covid19-wrapped-bag
2020-03-24,[SALAH] Inggris Rusuh Akibat Lockdown,https://covid19.go.id/p/hoax-buster/salah-inggris-rusuh-akibat-lockdown
2020-03-24,[SALAH] Pinjaman 2 Juta Untuk Pengemudi Gojek Agar Berdiam Diri di Rumah,https://covid19.go.id/p/hoax-buster/salah-pinjaman-2-juta-untuk-pengemudi-gojek-agar-berdiam-diri-di-rumah-beranda-informasi-berupa-infografik-mengenai-program-pinjaman-2-juta-rupiah-dari-gojek-kepada-mitra-pengemudi-merupakan-informasi-yang-tidak-benar-chief-corporate-affairs-gojek-ni
2020-03-24,[SALAH] Virus Corona adalah Sejenis “Jamur atau Mould”,https://covid19.go.id/p/hoax-buster/salah-virus-corona-adalah-sejenis-jamur-atau-mould
2020-03-24,[SALAH] Video “Penerbangan dari Italia ke Ethiopia. Semua Penumpang Dinyatakan Positif”,https://covid19.go.id/p/hoax-buster/salah-video-penerbangan-dari-italia-ke-ethiopia-semua-penumpang-dinyatakan-positif
2020-03-24,[SALAH] Obat Avigan yang Dipesan Jokowi adalah Obat Pembunuh Janin,https://covid19.go.id/p/hoax-buster/salah-obat-avigan-yang-dipesan-jokowi-adalah-obat-pembunuh-janin
2020-03-24,[SALAH] Rekrutmen Relawan Penanganan Pasien Virus Corona oleh Dokter Irna,https://covid19.go.id/p/hoax-buster/salah-rekrutmen-relawan-penanganan-pasien-virus-corona-oleh-dokter-irna
2020-03-24,[SALAH] APD dari China Dibeli dengan Uang Pribadi Prabowo,https://covid19.go.id/p/hoax-buster/salah-apd-dari-china-dibeli-dengan-uang-pribadi-prabowo
2020-03-24,[SALAH] Foto “Presiden Italia Menangis Karena Tak Cukup Lahan untuk Mengubur 700an Korban Corona per Hari”,https://covid19.go.id/p/hoax-buster/salah-foto-presiden-italia-menangis-karena-tak-cukup-lahan-untuk-mengubur-700an-korban-corona-hari
2020-03-24,[SALAH] Warga Dihimbau Tak Melintas di Depan Toko Spectra Dikarenakan Adanya ODP Akibat Virus Corona,https://covid19.go.id/p/hoax-buster/salah-warga-dihimbau-tak-melintas-di-depan-toko-spectra-dikarenakan-adanya-odp-akibat-virus-corona
2020-03-23,[SALAH] “Bawang Merah yang Dikupas Bisa Menyedot dan Membunuh Virus dan Kuman”,https://covid19.go.id/p/hoax-buster/salah-bawang-merah-yang-dikupas-bisa-menyedot-dan-membunuh-virus-dan-kuman
2020-03-23,"[SALAH] RS Premier Bintaro di-Lockdown, 19 Tenaga Medis Positif COVID-19",https://covid19.go.id/p/hoax-buster/salah-rs-premier-bintaro-di-lockdown-19-tenaga-medis-positif-covid-19
2020-03-23,[SALAH] “Pasar-Pasar Tradisional di Tanjung Karang & Teluk Betung Mulai Besok Ada yang Tutup 3 Hari SD 5 Hari”,https://covid19.go.id/p/hoax-buster/salah-pasar-pasar-tradisional-di-tanjung-karang-teluk-betung-mulai-besok-ada-yang-tutup-3-hari-sd-5-hari
2020-03-23,[SALAH] Ratusan Warga China yang Menetap di Indonesia Menuju Singapura karena Virus Corona,https://covid19.go.id/p/hoax-buster/salah-ratusan-warga-china-yang-menetap-di-indonesia-menuju-singapura-karena-virus-corona
2020-03-23,[SALAH] Tulisan “TO: FRONT PEMBELA ISLAM” di Foto Paket Bantuan COVID-19 Tiongkok,https://covid19.go.id/p/hoax-buster/salah-tulisan-front-pembela-islam-di-foto-paket-bantuan-covid-19-tiongkok
2020-03-22,[SALAH] Video “KELUYURAN DILUAR RUMAH? DI MALAYSIA DITEMBAK API PAKAI DRONE”,https://covid19.go.id/p/hoax-buster/salah-video-keluyuran-diluar-rumah-di-malaysia-ditembak-api-pakai-drone
2020-03-22,[SALAH] “Pasar Wameo dan Karya Nugraha Ditutup Selama 1 Minggu”,https://covid19.go.id/p/hoax-buster/salah-pasar-wameo-dan-karya-nugraha-di-tutup-selama-1-minggu
2020-03-22,[SALAH] “Akan Ada Penyemprotan Racun untuk Virus Corona dari Malaysia dan Singapore Melalui Udara”,https://covid19.go.id/p/hoax-buster/salah-akan-ada-penyemprotan-racun-untuk-virus-corona-dari-malaysia-dan-singapore-melalui-udara
2020-03-22,[SALAH] Gambar Sampul Koran Tempo “Gotong Royong Melawan Virus Corona”,https://covid19.go.id/p/hoax-buster/salah-gambar-sampul-koran-tempo-gotong-royong-melawan-virus-corona
2020-03-22,[SALAH] Foto Perempuan Muslim Uighur yang Dizalimi dan Doanya Memicu Azab Virus Corona,https://covid19.go.id/p/hoax-buster/salah-foto-perempuan-muslim-uighur-yang-dizalimi-dan-doanya-memicu-azab-virus-corona
2020-03-21,[SALAH] Foto “Keadaan Kota-Kota di Dunia Saat Corona Mendera Datang. Jakarta Paling Beda…”,https://covid19.go.id/p/hoax-buster/salah-foto-keadaan-kota-kota-di-dunia-saat-corona-mendera-datang-jakarta-paling-beda
2020-03-21,[SALAH] “DKI Jakarta Mulai Besok Lockdown Warga di Luar Jakarta Tidak Dibolehkan Masuk Kecuali Ada Izin Polisi.”,https://covid19.go.id/p/hoax-buster/salah-dki-jakarta-mulai-besok-lock-down-warga-di-luar-jakarta-tidak-dibolehkan-masuk-kecuali-ada-izin-polisi
2020-03-21,[SALAH] Wapres Ma’ruf Amin Imbau Umat Islam Sholat Tobat Agar Virus Corona Cepat Teratasi,https://covid19.go.id/p/hoax-buster/salah-wapres-maruf-amin-imbau-umat-islam-sholat-tobat-agar-virus-corona-cepat-teratasi
2020-03-21,[SALAH] Poster Pageblug Sultan HB X Anjurkan Masak Sayur Lodeh 7 Warna,https://covid19.go.id/p/hoax-buster/salah-poster-pageblug-sultan-hb-x-anjurkan-masak-sayur-lodeh-7-warna
2020-03-21,"[SALAH] Gara-Gara Virus Corona, TKA China Digaji 200 Juta Per Bulan",https://covid19.go.id/p/hoax-buster/salah-gara-gara-virus-corona-tka-china-digaji-200-juta-bulan
2020-03-21,[BERITA] Perkembangan Chloroquine Untuk Obat COVID-19,https://covid19.go.id/p/hoax-buster/berita-perkembangan-chloroquine-untuk-obat-covid-19
2020-03-20,"[SALAH] “DI WUHAN CINA KETIKA TERJADI VIRUS CORONA RAKYAT BERBONDONG2 KE MESJID, DI INDON RAKYAT DILARANG KE MESJID”",https://covid19.go.id/p/hoax-buster/salah-di-wuhan-cina-ketika-terjadi-virus-corona-rakyat-berbondong2-ke-mesjid-di-indon-rakyat-dilarang-ke-mesjid
